DOY,hour,Tair,SWDR,PAR,diffPAR,Vpact,vhor,rain,avc,pressure,ST005,SM5_10
235,17,19.29,203.57,389,204,1.663,1.07,0.1,354.83,962.71,13.78,32.38
235,18,19.65,123.61,232.97,136.59,1.666,1.36,0,349.21,962.86,13.77,32.3
235,19,19.34,62.78,117.38,69.72,1.682,1.78,0,359.68,962.92,13.77,32.22
235,20,19,2.96,7.64,4.44,1.725,1.93,0,366.39,963.2,13.78,32.15
235,21,18.91,0,0,0,1.577,1.69,0,364.49,963.52,13.8,32.1
235,22,18.51,0,0,0,1.603,1.63,0,366.33,963.54,13.78,32.04
235,23,17.97,0,0,0,1.577,1.73,0,371.05,963.55,13.78,31.98
235,24,18.23,0,0,0,1.574,1.7,0,370.48,963.52,13.77,31.93
236,1,17.94,0,0,0,1.605,1.88,0,370.79,963.41,13.77,31.88
236,2,17.17,0,0,0,1.588,1.96,0,374.36,963.45,13.78,31.82
236,3,16.81,0,0,0,1.596,1.49,0,377.66,963.47,13.78,31.78
236,4,16.41,0,0,0,1.607,1.03,0,379.18,963.24,13.78,31.73
236,5,15.98,0,0,0,1.608,1.01,0,383.06,963.26,13.78,31.67
236,6,15.81,12.3,24.65,15.51,1.611,1.47,0,382.94,963.39,13.77,31.62
236,7,15.68,108.39,190.21,96.24,1.615,1.03,0,387.16,963.62,13.77,31.57
236,8,17.15,222.69,410.75,213.21,1.733,1.12,0,376.21,963.72,13.77,31.52
236,9,18.47,409.28,758.57,282.54,1.809,0.88,0,371.03,963.97,13.77,31.44
236,10,19.47,413.71,781.68,412.89,1.836,0.85,0,369.8,964.07,13.77,31.33
236,11,20.14,515.05,971.89,390.9,1.812,1.06,0,368.36,964.12,13.78,31.2
236,12,22.02,750.64,1414.65,332.79,1.863,0.47,0,366.29,964.16,13.77,31.05
236,13,22.1,581.3,1088.43,487.72,1.94,1.11,0,369.52,964.07,13.78,30.89
236,14,22.97,507.88,961.88,494.12,1.712,0.7,0,358.16,964.02,13.77,30.72
236,15,24.11,511.98,972.95,392.7,1.598,0.59,0,352.91,963.74,13.78,30.55
236,16,24.2,400.54,762.2,320.31,1.552,0.92,0,350.66,963.41,13.77,30.4
236,17,23.09,222.5,428.96,170.66,1.705,1.3,0,347.18,963.27,13.77,30.26
236,18,22.26,98.54,194.16,146.02,1.587,1.98,0,352.12,963.4,13.77,30.17
236,19,22.39,45.76,87.36,60.92,1.538,2.13,0,354.99,963.38,13.77,30.1
236,20,19.67,4.53,8.79,6,1.73,3.21,0,357.77,963.99,13.77,30.04
236,21,18.78,0,0,0,1.774,3.45,0,361.3,964.48,13.78,30.01
236,22,18.4,0,0,0,1.77,3.57,0,362.21,964.6,13.77,29.98
236,23,18,0,0,0,1.751,3.07,0,364.43,964.79,13.77,29.93
236,24,17.32,0,0,0,1.715,3.7,0,367.72,965.03,13.77,29.91
237,1,17.17,0,0,0,1.692,3.42,0,369.35,965.26,13.78,29.87
237,2,16.64,0,0,0,1.683,3.31,0,373.32,965.5,13.78,29.85
237,3,16.1,0,0,0,1.679,3.18,0,377.94,965.67,13.77,29.82
237,4,15.61,0,0,0,1.663,2.94,0,381.7,965.8,13.78,29.77
237,5,15,0,0,0,1.624,3.15,0,385.93,965.96,13.79,29.75
237,6,14.67,10.1,17.85,17.18,1.598,2.31,0,390.47,966.25,13.78,29.71
237,7,14.66,55.93,98.53,88.36,1.6,1.87,0,390.71,966.59,13.8,29.68
237,8,14.74,177.86,324.7,260,1.608,1.99,0,387.41,966.76,13.8,29.66
237,9,14.93,202.29,369.3,313.45,1.627,1.26,0,388.57,967.2,13.8,29.61
237,10,15.04,311.25,566.78,509,1.636,2.23,0,384.57,967.54,13.8,29.57
237,11,16.49,660.01,1233.09,288.82,1.665,2.58,0,381.26,967.65,13.81,29.51
237,12,18.13,741.72,1377.17,389.04,1.664,2.1,0,372,967.71,13.81,29.39
237,13,19.22,700.1,1311.18,355.04,1.666,1.94,0,366.09,967.65,13.82,29.26
237,14,19.45,457.56,868.62,468.78,1.644,1.77,0,363.46,967.72,13.81,29.15
237,15,19.61,437.64,831.87,464.71,1.63,2.02,0,359.46,967.65,13.81,29.05
237,16,20.07,336.13,642.77,339.14,1.581,1.57,0,357.21,967.62,13.82,28.93
237,17,19.8,211.76,408.16,264.44,1.542,1.61,0,354.7,967.55,13.81,28.85
237,18,19.09,117.15,225.7,149.74,1.567,2.07,0,354.98,967.62,13.82,28.78
237,19,18.21,33.81,66.67,46.22,1.503,2.37,0,363.26,967.58,13.82,28.72
237,20,17.64,0.76,3.42,1.66,1.478,2.44,0,365.72,967.62,13.82,28.68
237,21,16.85,0,0,0,1.441,2.7,0,366.24,967.61,13.82,28.64
237,22,16.26,0,0,0,1.436,2.4,0,369.03,967.61,13.81,28.62
237,23,16.05,0,0,0,1.424,2.16,0,369.45,967.58,13.82,28.59
237,24,15.64,0,0,0,1.445,2.32,0,370.91,967.27,13.83,28.56
238,1,15.42,0,0,0,1.471,2.63,0,373.14,967.15,13.82,28.54
238,2,14.97,0,0,0,1.473,2.44,0,376.56,967.03,13.82,28.52
238,3,15.3,0,0,0,1.497,2.9,0,377.63,966.84,13.84,28.48
238,4,15.46,0,0,0,1.508,3.08,0,379.31,966.5,13.84,28.46
238,5,15.51,0,0,0,1.518,3.72,0,377.04,966.2,13.85,28.43
238,6,15.23,8.22,18.85,11.92,1.519,3.38,0,377.78,966.09,13.84,28.4
238,7,15.15,37.31,73.1,55.61,1.527,3.34,0,377.59,965.87,13.84,28.38
238,8,15.45,95.31,178.67,144.78,1.545,3.06,0,378.57,965.6,13.84,28.34
238,9,15.83,144.97,268.46,214.34,1.564,4.28,0,379.77,965.29,13.84,28.3
238,10,16.31,221.07,405.85,293.36,1.628,4.58,0,372.92,965.07,13.84,28.25
238,11,17.4,414.62,764.73,547.48,1.71,4.34,0,369.06,964.69,13.84,28.19
238,12,19.19,652.61,1207.39,484.08,1.799,3.56,0,367.66,964.17,13.85,28.11
238,13,20.89,698.82,1293.65,393.82,1.872,3.19,0,366.04,963.76,13.85,28.02
238,14,22.34,644.04,1197.85,362.51,1.889,3.21,0,364.86,963.52,13.84,27.91
238,15,23.53,535.4,1000.81,310.56,1.808,4.14,0,360.16,963.03,13.84,27.81
238,16,23.85,428.18,793.01,270.65,1.799,3.86,0,357.18,962.68,13.84,27.7
238,17,24.27,293.5,538.66,196.78,1.814,3.23,0,354.74,962.33,13.85,27.61
238,18,23.96,129.25,245.39,100.31,1.728,3.03,0,351.73,961.86,13.83,27.55
238,19,23.29,41.49,82.2,42.64,1.559,3.24,0,351.34,961.67,13.82,27.5
238,20,22.49,0.86,3.95,1.54,1.532,3.33,0,354.53,961.62,13.82,27.47
238,21,21.56,0,0,0,1.556,3.03,0,356.68,961.6,13.81,27.46
238,22,20.6,0,0,0,1.582,2.6,0,359.73,961.77,13.83,27.45
238,23,20.22,0,0,0,1.564,2.46,0,361.89,961.83,13.84,27.44
238,24,19.45,0,0,0,1.546,2.29,0,363.41,961.48,13.85,27.42
239,1,19.19,0,0,0,1.541,1.8,0,365.35,961.07,13.84,27.41
239,2,18.53,0,0,0,1.5,2.09,0,368.76,960.61,13.84,27.39
239,3,18.39,0,0,0,1.467,2.06,0,369.42,960.23,13.85,27.38
239,4,17.91,0,0,0,1.461,1.77,0,371.15,959.83,13.84,27.37
239,5,17.52,0,0,0,1.466,1.97,0,372.1,959.67,13.85,27.35
239,6,16.91,11.48,22.54,12.16,1.488,1.99,0,373.79,959.46,13.85,27.32
239,7,16.62,105.86,176.36,71.98,1.508,1.97,0,375.95,959.17,13.85,27.31
239,8,17.54,275.49,484.68,139.82,1.558,1.97,0,373.35,959.11,13.85,27.28
239,9,18.2,432.12,787.42,198.09,1.609,1.71,0,374.72,959.13,13.85,27.23
239,10,19.48,559.15,1037.14,247.1,1.664,1.41,0,372.4,959.01,13.86,27.18
239,11,20.45,661.25,1234.45,280.04,1.686,1.75,0,373.03,958.82,13.86,27.1
239,12,21.99,703.63,1317.18,324.56,1.706,1.13,0,369.1,958.71,13.86,27.01
239,13,23.44,669.69,1254.57,368.19,1.701,0.62,0,363.51,958.67,13.86,26.93
239,14,24.02,656.21,1227.56,355.7,1.722,1.09,0,360.52,958.4,13.86,26.84
239,15,24.52,536.87,986.9,339.5,1.703,0.69,0,358.44,958.1,13.86,26.77
239,16,24.73,414.91,778.47,273.09,1.716,0.96,0,356.38,957.65,13.86,26.69
239,17,24.69,278.68,518.49,191.16,1.694,1.35,0,354.72,957.27,13.86,26.64
239,18,23.78,104.81,197.47,104.26,1.698,1.79,0,356.1,957.36,13.87,26.6
239,19,23.22,37.79,75.47,51.3,1.627,2.17,0,358.5,957.78,13.88,26.58
239,20,20.33,0,0.69,0.76,1.752,4.28,0,364.44,958.36,13.87,26.57
239,21,18.93,0,0,0,1.595,4.14,0,361.49,958.36,13.87,26.57
239,22,18.62,0,0,0,1.708,3.99,0,364.25,958.49,13.89,26.56
239,23,17.95,0,0,0,1.712,3.43,0,368.2,958.59,13.89,26.56
239,24,18.39,0,0,0,1.638,2.88,0,364.12,958.6,13.89,26.55
240,1,17.51,0,0,0,1.689,3.59,0,372.29,958.58,13.9,26.55
240,2,16.9,0,0,0,1.705,4.41,0,376.15,958.62,13.89,26.54
240,3,16.62,0,0,0,1.704,4.24,0,377.92,958.59,13.89,26.53
240,4,16.1,0,0,0,1.684,3.93,0,378.92,958.46,13.9,26.53
240,5,16.09,0,0,0,1.681,3.6,0,378.8,958.45,13.9,26.52
240,6,15.97,12.36,22.11,20.05,1.679,3.57,0,377.09,958.62,13.9,26.51
240,7,16.18,84.16,158.35,111.96,1.694,3.56,0,376.8,958.8,13.93,26.5
240,8,16.8,216.67,376.15,181.54,1.74,2.61,0,374.55,958.96,13.93,26.48
240,9,17.58,277.98,520.96,303.1,1.789,2.02,0,372.75,959.29,13.93,26.47
240,10,18.3,341.65,649.24,349.06,1.831,2.35,0,375.24,959.58,13.93,26.45
240,11,19.64,596.94,1089.16,461.2,1.894,2.04,0,372.81,959.92,13.94,26.43
240,12,21.05,530.53,985.63,529.43,1.948,1.23,0,366.84,959.91,13.94,26.39
240,13,22.05,712.21,1275.53,695.83,1.984,1.91,0,364.92,959.79,13.94,26.35
240,14,19.49,69.89,139.44,99.3,1.801,2.39,5.3,362.57,959.84,13.94,33.83
240,15,20.07,400.45,719.91,375.12,2.015,2.76,0,361.47,959.61,13.97,36.16
240,16,19.99,130.97,259.14,178.73,2.059,2.6,0,363.24,959.46,13.97,35.48
240,17,19.78,169.95,332.6,218.47,1.791,2.38,0,356.76,959.44,13.98,35.12
240,18,19.41,108.25,209.49,137.6,1.828,1.43,5.4,356.51,959.88,13.98,36.42
240,19,18.75,16.6,33.07,19.14,1.766,2.12,0.1,360.48,959.97,13.98,37.79
240,20,19.4,0.44,2,0.76,1.68,1.83,0,359.57,960.37,13.98,37.02
240,21,19.47,0,0,0,1.699,2.29,4.4,359.43,960.76,14.01,37.89
240,22,19.17,0,0,0,1.848,2.96,0,362.44,960.93,14,38.45
240,23,18.74,0,0,0,1.885,2.64,0,365.16,961.01,14.01,37.68
240,24,18.74,0,0,0,1.855,2.39,0,366.12,960.97,14.01,37.26
241,1,18.24,0,0,0,1.836,2.14,0,367.63,960.92,14.02,36.94
241,2,17.79,0,0,0,1.822,1.96,0,370.62,960.92,14.02,36.69
