DOY,hour,DateTime,Rn [W/m2],H [W/m2],LE [W/m2],NEE [umol/m2s],GPP [umol/m2s],RE [umol/m2s]
194,15,194.604,67.49,4.43,55.93,-6.15,10.86,4.71
194,16,194.646,55.72,-3.86,33.65,-6.06,10.73,4.67
194,17,194.688,68.61,-1.2,39.98,-6.19,10.84,4.65
194,18,194.729,36.73,-2.89,19.39,-3.08,7.7,4.63
194,19,194.771,5.35,-14.53,14.22,-1.1,5.72,4.61
194,20,194.812,-5.43,-12.55,14.58,2.7,1.9,4.6
194,21,194.854,-40.7,-21.12,5.32,4.58,0,4.58
194,22,194.896,-36.62,-22.88,0.46,4.55,0,4.55
194,23,194.938,-31.26,-25.58,-3.29,4.53,0,4.53
194,24,194.979,-35.65,-27.3,-5.58,4.51,0,4.51
195,1,195.021,-19.31,-22.18,-3.02,4.48,0,4.48
195,2,195.062,-16.09,-16.17,3.39,4.47,0,4.47
195,3,195.104,-21.61,-12.69,-5.66,4.45,0,4.45
195,4,195.146,-7.92,-23.75,-2.15,4.6,0,4.6
195,5,195.188,-2.9,-4.92,0.57,6.44,-1.46,4.98
195,6,195.229,21.1,-2.64,0.84,-2.53,7.53,5
195,7,195.271,33.35,0.1,8.05,-2.82,7.81,4.98
195,8,195.312,33.03,4.73,4.12,-0.53,5.49,4.96
195,9,195.354,56.83,15.88,17.1,-3.42,8.37,4.94
195,10,195.396,68.46,24.62,18.96,-5.86,10.79,4.94
195,11,195.438,74.41,26.4,16.73,-5.89,10.82,4.93
195,12,195.479,127.22,45.11,48.23,-13.98,18.93,4.95
195,13,195.521,53.45,20.18,17.49,-4.44,9.4,4.96
195,14,195.562,126.68,43.06,64.63,-14.68,19.65,4.97
195,15,195.604,93.67,27.62,36.98,-10.8,15.79,4.99
195,16,195.646,41.36,5.66,9.84,-0.76,5.78,5.01
195,17,195.688,45.25,12.91,6.5,0.34,4.66,5.01
195,18,195.729,41.85,1.64,6.85,-5.64,10.66,5.01
195,19,195.771,11.41,-12.04,-0.19,2.22,2.8,5.02
195,20,195.812,0.88,-7.74,-0.3,4.06,0.97,5.03
195,21,195.854,-3.95,-7.23,0.46,5.03,0,5.03
195,22,195.896,-3.19,-8.73,-0.21,5.03,0,5.03
195,23,195.938,-2.81,-8.23,-0.62,5.02,0,5.02
195,24,195.979,-1.61,-4.45,-0.05,5.01,0,5.01
196,1,196.021,-1.11,-0.62,-3.11,5.01,0,5.01
196,2,196.062,-1.38,-4.31,3.84,3.72,1.29,5.01
196,3,196.104,-1,-2.32,2.39,6.74,-1.75,4.99
196,4,196.146,-3.58,-4.61,0.4,4.99,0,4.99
196,5,196.188,-3.46,-6.38,-0.34,6.24,-1.27,4.97
196,6,196.229,14.58,1.4,6.61,5.61,-0.66,4.96
196,7,196.271,62.5,15.24,17.37,-3.93,8.87,4.94
196,8,196.312,124.07,25.43,35.3,-7.82,12.77,4.95
196,9,196.354,264.72,62.79,115.57,-19.26,24.24,4.97
196,10,196.396,386.64,119.76,184.77,-25.84,30.86,5.02
196,11,196.438,162.31,48.33,97.07,-13.86,18.91,5.05
196,12,196.479,234.16,73.83,101.74,-18.37,23.42,5.05
196,13,196.521,139.88,23.05,104.3,-12.65,17.72,5.07
196,14,196.562,151.55,29.67,71.03,-8.51,13.58,5.07
196,15,196.604,139.28,22.72,70.45,-13.38,18.44,5.07
196,16,196.646,182.27,38.29,98.85,-17.07,22.13,5.06
196,17,196.688,256.89,76.66,193.87,-21.25,26.32,5.07
196,18,196.729,64.96,-1.93,44.02,-5.84,10.87,5.03
196,19,196.771,19.6,-19.44,30.55,0.99,4.01,4.99
196,20,196.812,2.3,-16.42,20.67,2.53,2.42,4.95
196,21,196.854,-21.59,-21.57,10.54,4.7,0.2,4.91
196,22,196.896,-48.16,-40.83,5.76,4.98,-0.13,4.85
196,23,196.938,-56.35,-42.38,3.01,4.77,0,4.77
196,24,196.979,-35.84,-45.44,1.95,3.57,1.13,4.7
197,1,197.021,-8.28,-20.82,5.98,4.65,0,4.65
197,2,197.062,-9.32,-16.81,2.08,4.25,0.36,4.61
197,3,197.104,-6.05,-15.58,5.15,4.59,0,4.59
197,4,197.146,-5.26,-19.13,3.85,4.56,0,4.56
197,5,197.188,-2.61,-16.13,4.03,2.52,2.03,4.54
197,6,197.229,17.01,-7.41,8.41,0.77,3.76,4.53
197,7,197.271,58.47,9.37,19.92,-1.8,6.32,4.51
197,8,197.312,123.7,41.93,44.28,-12.98,17.51,4.53
197,9,197.354,146.49,52.27,53.48,-16.3,20.85,4.55
197,10,197.396,174.94,61.44,47.95,-13.8,18.37,4.57
197,11,197.438,173.17,81.38,69.23,-16.85,21.45,4.6
197,12,197.479,92.73,49.52,34.64,-8.99,13.63,4.63
197,13,197.521,148.72,65.99,65.39,-14.96,19.62,4.65
197,14,197.562,102.15,31.19,22.16,-10.44,15.13,4.69
197,15,197.604,180.5,38.64,61.87,-19.17,23.89,4.72
197,16,197.646,199.49,34.7,81.39,-19.83,24.61,4.78
197,17,197.688,296.93,61.58,176.62,-20.04,24.91,4.88
197,18,197.729,134.16,-14.99,98.12,-9.23,14.16,4.94
197,19,197.771,34.11,-23.66,31.92,-0.56,5.48,4.92
197,20,197.812,-6.78,-49.18,20.34,4.28,0.61,4.89
197,21,197.854,-12.95,-62,-9.46,4.87,0,4.87
197,22,197.896,-14.88,-69.42,-6.81,4.36,0.47,4.83
197,23,197.938,-15.08,-46.24,-9.64,4.89,-0.1,4.79
197,24,197.979,-8.33,-46.98,-2.31,4.79,0,4.79
198,1,198.021,-4.51,-23.98,-1.21,5.05,0,5.05
198,2,198.062,-2.64,-34.41,-1.12,5.45,0,5.45
198,3,198.104,-1.47,-24.33,-1.22,5.49,0,5.49
198,4,198.146,-1.43,-12.25,-5.61,5.7,0,5.7
198,5,198.188,-1.57,-4.37,5.8,5.04,0.67,5.71
198,6,198.229,2.74,-2.3,2.88,3.98,1.65,5.62
198,7,198.271,11.83,-3.32,3.57,2.39,3.15,5.54
198,8,198.312,28.85,9.25,7.19,-2,7.48,5.48
198,9,198.354,74.76,20.52,13.2,-7.4,12.84,5.44
198,10,198.396,67.28,24.55,18.17,-4.24,9.66,5.43
198,11,198.438,85.42,15.82,14.29,-8.53,13.96,5.43
198,12,198.479,66.06,13.96,17.27,-6.43,11.85,5.43
198,13,198.521,104.81,22.54,26.91,-11.61,17.12,5.5
198,14,198.562,105.84,26.87,17.15,-12.54,18.09,5.56
198,15,198.604,43.75,12.77,14.61,-2.84,8.41,5.57
198,16,198.646,26.34,-1.31,5.57,-0.76,6.31,5.55
198,17,198.688,14.62,-20.64,9.33,0.96,4.79,5.75
198,18,198.729,17.45,-23.82,7.35,0.54,5.23,5.77
198,19,198.771,2.74,-32.56,1.72,3.45,2.34,5.8
198,20,198.812,0.83,-51.98,0.56,3.85,1.96,5.81
198,21,198.854,-1.76,-53.89,2.38,5.86,0,5.86
198,22,198.896,-2.29,-54.71,1.23,5.85,0,5.85
198,23,198.938,-2.34,-43.94,5.03,5.8,0,5.8
198,24,198.979,-2.72,-53.09,3.55,5.73,0,5.73
199,1,199.021,-3.01,-50.44,1.91,3.6,2.04,5.64
199,2,199.062,-2.39,-38.72,2.76,3.48,2.08,5.56
199,3,199.104,-2.36,-36.88,4.06,2.94,2.54,5.48
199,4,199.146,-2.52,-55.25,1.91,4,1.4,5.4
199,5,199.188,1.43,-60.84,4.67,3.12,2.21,5.33
199,6,199.229,14.91,-60.22,6.06,0.97,4.3,5.27
199,7,199.271,28.78,-26.98,4.09,-1.39,6.6,5.21
199,8,199.312,52.81,-35.89,17.83,-3.89,9.07,5.18
199,9,199.354,79.24,-12.34,2.92,-7,12.14,5.14
199,10,199.396,69.87,9.84,15.69,-6.82,11.95,5.13
199,11,199.438,77.4,9.6,14.31,-9.39,14.49,5.1
199,12,199.479,115.71,-3.43,34.93,-10.41,15.49,5.08
199,13,199.521,110.76,-10.81,30.34,-9.76,14.82,5.06
199,14,199.562,68.03,-47.42,18.52,-5.9,10.97,5.07
199,15,199.604,51.97,-53.93,14.26,-5.53,10.6,5.07
199,16,199.646,77.76,-2.18,17.49,-8.18,13.25,5.06
199,17,199.688,72.18,-55.95,8.78,-6.62,11.67,5.05
199,18,199.729,48.1,-50.27,3.91,-5.26,10.3,5.04
199,19,199.771,13.09,-43.47,-8.67,0.12,4.89,5.01
199,20,199.812,-2.09,-47.85,-13.63,2.55,2.44,4.99
199,21,199.854,-7.38,-47.01,-8.83,3.1,1.86,4.97
199,22,199.896,-11.3,-40.69,-9.44,4.15,0.8,4.95
199,23,199.938,-8.98,-30.24,-4.48,4.93,0,4.93
199,24,199.979,-11.48,-30.31,0.19,0.96,3.94,4.9
200,1,200.021,-14.91,-34.96,0.47,3.34,1.52,4.87
200,2,200.062,-17.41,-22.35,2.12,1.87,2.96,4.83
200,3,200.104,-18.15,-25.18,-0.85,2.77,2,4.77
200,4,200.146,-18.61,-23.01,-2.7,2.44,2.28,4.72
200,5,200.188,-17.97,-30.69,0.3,3.48,1.2,4.67
200,6,200.229,4.58,-13.51,2.74,-1.5,6.12,4.62
200,7,200.271,46.09,10.37,15.34,-5.3,9.87,4.57
200,8,200.312,110.09,34.24,46.01,-15.17,19.7,4.53
200,9,200.354,138.17,66.09,75.04,-19.06,23.58,4.52
200,10,200.396,255.61,120.51,109.57,-27.2,31.73,4.53
200,11,200.438,147.58,45.35,61.6,-15.86,20.43,4.56
200,12,200.479,88.6,22.73,48.2,-11.66,16.24,4.58
200,13,200.521,124.53,44.08,56.1,-15.78,20.39,4.61
200,14,200.562,120.78,34.74,55.98,-13.97,18.61,4.64
200,15,200.604,145.31,48.62,54.27,-14.99,19.65,4.66
200,16,200.646,124.53,49.67,53.61,-14.73,19.42,4.69
200,17,200.688,88.26,31.97,45.37,-10.01,14.72,4.71
200,18,200.729,72.31,18.05,30.71,-8.53,13.25,4.72
200,19,200.771,42.68,3.55,22.1,-3.45,8.19,4.74
200,20,200.812,9.51,-15.25,10.47,0.03,4.71,4.74
200,21,200.854,-7.27,-19.72,3.81,4.73,0,4.73
200,22,200.896,-9.56,-16.47,-0.07,4.72,0,4.72
200,23,200.938,-10.76,-10.4,-0.04,4.7,0,4.7
200,24,200.979,-60.7,-17.37,-6.05,4.68,0,4.68
201,1,201.021,-51.64,-17.51,-7.11,4.65,0,4.65
201,2,201.062,-21.64,-16.7,-5.08,4.61,0,4.61
201,3,201.104,-37.67,-26.64,-2.24,4.6,0,4.6
201,4,201.146,-77.88,-25.11,-5.09,4.57,0,4.57
201,5,201.188,-32.35,-18.48,-9.41,0.9,3.63,4.53
201,6,201.229,16.31,-8.85,0.36,-1.33,5.85,4.52
201,7,201.271,66.18,18.92,18.18,-11.14,15.67,4.53
201,8,201.312,79.61,32.44,37.08,-14.26,18.82,4.56
201,9,201.354,383.4,199.27,149.62,-20.96,25.56,4.6
201,10,201.396,518.54,259.67,226.22,-26.12,30.8,4.68
201,11,201.438,583.12,249.44,243.64,-22.6,27.38,4.78
201,12,201.479,612.85,249.24,304.57,-26.4,31.29,4.88
201,13,201.521,546.1,218.42,297.63,-26.7,31.7,5.01
201,14,201.562,546.38,220.94,359.31,-28.22,33.32,5.1
201,15,201.604,444.31,168.36,274.51,-21.26,26.44,5.18
201,16,201.646,268.26,77.52,232.64,-19.2,24.41,5.22
201,17,201.688,209.15,33.6,178.24,-17.11,22.33,5.22
201,18,201.729,108.08,23.56,119.5,-10.48,15.71,5.23
201,19,201.771,11.56,-13.18,38.71,-3,8.21,5.2
201,20,201.812,-52.06,-0.65,0.69,1.21,3.95,5.17
201,21,201.854,-88.03,-8.02,2.35,5.13,0,5.13
201,22,201.896,-88.44,-1.52,-0.22,5.07,0,5.07
201,23,201.938,-85.23,-3.37,-0.23,5.02,0,5.02
201,24,201.979,-79.99,2.41,-10.42,4.99,0,4.99
202,1,202.021,-69.08,3.56,-10.96,4.94,0,4.94
202,2,202.062,-73.98,-27.41,9.97,4.89,0,4.89
202,3,202.104,-54.8,-7.37,-8.79,4.86,0,4.86
202,4,202.146,-56.25,-40.35,4.66,4.84,0,4.84
202,5,202.188,-64.3,-54.7,6.94,2.92,1.91,4.84
202,6,202.229,16.33,-34.39,30.2,-4.56,9.4,4.84
202,7,202.271,68.42,-27.11,46.66,-8,12.84,4.84
202,8,202.312,127.48,-38.5,140.45,-14.62,19.47,4.85
202,9,202.354,171.12,115.27,111.23,-14.02,18.89,4.87
202,10,202.396,228.23,94.6,95.53,-18.82,23.68,4.86
202,11,202.438,412.84,200.4,232.41,-19.14,23.98,4.84
202,12,202.479,466.86,217.62,229.5,-30.7,35.58,4.88
202,13,202.521,531.07,242.6,288.19,-28.74,33.68,4.95
202,14,202.562,434.21,161.18,289.79,-22.42,27.44,5.03
202,15,202.604,396.81,110.48,209.49,-15.87,20.92,5.05
202,16,202.646,340.6,127.48,236.58,-19.03,24.07,5.04
202,17,202.688,278.01,122.24,227.33,-17.89,22.9,5.01
202,18,202.729,136.63,57.75,129.9,-11.69,16.67,4.98
202,19,202.771,13.52,13.15,47.74,-5.04,9.97,4.93
202,20,202.812,-50.42,-55.25,23.3,0.48,4.39,4.86
202,21,202.854,-59.51,-45.08,2.69,3.51,1.27,4.78
202,22,202.896,-61.59,-42.64,2.44,2.24,2.45,4.7
202,23,202.938,-79.42,-55.42,-11.78,2.98,1.64,4.62
202,24,202.979,-54.22,-50.96,-9.79,4.53,0.02,4.55
203,1,203.021,-24.71,-35.15,-5.4,3.4,1.08,4.49
203,2,203.062,-39.6,-35.71,-3.9,2.5,1.94,4.45
203,3,203.104,-40.92,-31.9,-8.02,4.31,0.1,4.41
203,4,203.146,-67.42,-51.81,-8.54,5.01,-0.65,4.36
203,5,203.188,-23.12,-21.41,-3.58,3.08,1.22,4.3
203,6,203.229,16.24,0.59,7.12,-1,5.25,4.25
203,7,203.271,92,51.35,30.33,-9.96,14.19,4.22
203,8,203.312,121.44,51.32,41.58,-13.66,17.86,4.2
203,9,203.354,163.57,88.44,89.1,-19.08,23.3,4.22
203,10,203.396,102.92,26.18,57.03,-12.2,16.44,4.23
203,11,203.438,327.75,185.23,161.34,-24.34,28.59,4.25
203,12,203.479,388.01,191.17,183.45,-23.9,28.2,4.3
203,13,203.521,385.09,219.32,212.59,-29.7,34.03,4.32
203,14,203.562,267.85,112.25,150.68,-22.49,26.83,4.33
203,15,203.604,194.62,90.77,125.41,-14.24,18.58,4.34
203,16,203.646,94.56,10.11,70.52,-10.02,14.33,4.31
203,17,203.688,138.69,54.54,85.63,-11.5,15.81,4.3
203,18,203.729,107.73,33.8,94.84,-13.54,17.83,4.29
203,19,203.771,16.5,-26.49,60.48,-5.52,9.81,4.29
203,20,203.812,-49.66,-48.48,13.27,-1.7,5.97,4.27
203,21,203.854,-69.82,-62.42,0.59,3.78,0.46,4.24
203,22,203.896,-83.42,-62.38,-6.57,4.34,-0.15,4.19
203,23,203.938,-83.65,-58.35,-8.06,4.03,0.11,4.13
203,24,203.979,-85.13,-82.22,-14.14,4.06,0.01,4.08
204,1,204.021,-81.28,-84.33,-13.06,4.97,-0.94,4.04
204,2,204.062,-78.9,-59.6,-13.58,3.58,0.41,3.99
204,3,204.104,-70.12,-65.19,-12.31,2.73,1.21,3.94
204,4,204.146,-21.58,-33.27,-3.67,2.15,1.76,3.91
204,5,204.188,-6.69,-16.39,1.05,3.88,0.03,3.9
204,6,204.229,5.45,-20.87,4.53,0.24,3.65,3.89
204,7,204.271,32.3,-6.34,11.4,-4.04,7.94,3.9
204,8,204.312,119.49,34.83,44.78,-16.32,20.24,3.93
204,9,204.354,154.87,48.93,76.29,-19.32,23.29,3.97
204,10,204.396,190.81,53.98,81.22,-22.09,26.11,4.02
204,11,204.438,265.88,-9999,-9999,-17.57,21.66,4.09
204,12,204.479,283.85,-9999,-9999,-18.46,22.61,4.15
204,13,204.521,314.5,-9999,-9999,-20.92,25.13,4.21
204,14,204.562,342.09,91.34,213.2,-26.48,30.75,4.27
204,15,204.604,315.29,95.33,208.69,-26.15,30.47,4.32
204,16,204.646,258.04,87.42,164.68,-22.39,26.74,4.35
204,17,204.688,113.9,9.17,104.93,-13.36,17.74,4.38
204,18,204.729,121.73,7.73,98.98,-13.4,17.78,4.39
204,19,204.771,56.2,-8.28,68.03,-6.42,10.81,4.39
204,20,204.812,-10.7,-32.48,20.35,0.27,4.1,4.37
204,21,204.854,-30.18,-38.04,3.29,3.56,0.77,4.34
204,22,204.896,-46.58,-67.53,2.39,3.42,0.89,4.31
204,23,204.938,-39.84,-39.87,-2.34,4.87,-0.57,4.3
204,24,204.979,-32.01,-42.27,0.75,3.72,0.58,4.29
205,1,205.021,-28.68,-45.34,2.38,2.94,1.34,4.28
205,2,205.062,-23.66,-36.77,3.78,3.96,0.32,4.28
205,3,205.104,-9.15,-59.6,4.4,4.27,0,4.27
205,4,205.146,-4.44,-52.34,-4.94,4.36,-0.1,4.26
205,5,205.188,-3.9,-69.16,-20.56,3.53,0.72,4.25
205,6,205.229,10.88,-54.71,-9.51,0.43,3.83,4.25
205,7,205.271,48.51,-31.11,11.33,-3.42,7.69,4.27
205,8,205.312,54.39,-2.99,19.49,-4.1,8.39,4.28
205,9,205.354,102.16,38.11,38.66,-9.84,14.14,4.3
205,10,205.396,249.05,80.03,119.53,-23.38,27.72,4.34
205,11,205.438,150.92,-29.89,102.76,-14.78,19.18,4.4
205,12,205.479,241.99,6.27,77.27,-21.24,25.65,4.41
205,13,205.521,384.18,87.54,216.43,-29.82,34.28,4.47
205,14,205.562,263.64,90.33,170.2,-25.32,29.85,4.53
205,15,205.604,81.61,0.06,27.4,-8.15,12.72,4.57
205,16,205.646,136.63,11.14,48.28,-14.56,19.16,4.6
205,17,205.688,209.82,32.57,151.8,-19.27,23.88,4.61
205,18,205.729,102.93,-12.43,107.82,-13.84,18.42,4.59
205,19,205.771,36.69,-15.86,43.56,-7.93,12.48,4.55
205,20,205.812,-35.37,-42.03,9.45,-0.2,4.71,4.51
205,21,205.854,-31.61,-40.09,1.34,4.37,0.08,4.45
205,22,205.896,-39.57,-32.8,3.4,4.4,0,4.4
205,23,205.938,-30.96,-31.25,-2.11,4.36,0,4.36
205,24,205.979,-29.39,-36.18,0.55,4.3,0,4.3
206,1,206.021,-27.45,-33.07,3.14,5.55,-1.28,4.27
206,2,206.062,-43.75,-35.32,-3.04,4.23,0,4.23
206,3,206.104,-41.97,-38.41,-5.44,4.18,0,4.18
206,4,206.146,-53.11,-58.21,-13.26,4.25,-0.12,4.13
206,5,206.188,-27.84,-34.49,-11.18,5.02,-0.94,4.08
206,6,206.229,-6.11,-17.22,-4.21,1.58,2.47,4.05
206,7,206.271,16.26,-15.18,2.14,-0.94,4.97,4.03
206,8,206.312,149.46,74.23,62.88,-16.44,20.47,4.03
206,9,206.354,143.93,72.08,79.39,-15.14,19.19,4.05
206,10,206.396,49.86,-8.27,46.04,-7.16,11.22,4.06
206,11,206.438,193.64,75.24,96.94,-21.08,25.13,4.05
206,12,206.479,281.97,111.9,156.54,-28.1,32.18,4.08
206,13,206.521,432.6,162.34,212.58,-28.99,33.11,4.12
206,14,206.562,316.85,142.01,196.08,-31.33,35.51,4.18
206,15,206.604,336.21,171.26,180.64,-25.77,29.96,4.19
206,16,206.646,249.15,90.2,164.64,-23.71,27.89,4.18
206,17,206.688,387.99,192.32,234.83,-26.22,30.41,4.19
206,18,206.729,78.38,12.84,87.1,-12.17,16.36,4.19
206,19,206.771,23.89,-12.04,29.57,-6.78,10.95,4.17
206,20,206.812,-34.14,-43.05,23.28,-2.22,6.36,4.14
206,21,206.854,-41.64,-42.16,7.2,4.09,0,4.09
206,22,206.896,-34.97,-38.66,7.68,4.05,0,4.05
206,23,206.938,-31.93,-33.05,3.41,4.02,0,4.02
206,24,206.979,-28.97,-36.76,4.89,3.99,0,3.99
207,1,207.021,-20.89,-46.78,5.25,4.96,-0.99,3.96
207,2,207.062,-17.03,-45.6,4.34,3.93,0,3.93
207,3,207.104,-17.38,-42.35,7.93,3.09,0.82,3.91
207,4,207.146,-16.32,-35.02,2.18,3.54,0.36,3.9
207,5,207.188,-10.85,-39.33,-3.41,5.46,-1.58,3.88
207,6,207.229,1.53,-24.62,0.47,3.28,0.58,3.86
207,7,207.271,17.5,-2.03,4.2,0.11,3.74,3.85
207,8,207.312,45.28,-6.89,15.34,-1.37,5.22,3.85
207,9,207.354,54.74,-7.53,9.72,-3.79,7.66,3.87
207,10,207.396,111.36,-13.78,14.1,-8.29,12.19,3.9
207,11,207.438,67.15,-11.92,15.2,-7.46,11.38,3.93
207,12,207.479,69.7,-11.5,12.94,-8.26,12.22,3.95
207,13,207.521,48.4,-25.43,10.65,-5.36,9.33,3.97
207,14,207.562,44.68,-3.14,7.59,-3.65,7.63,3.98
207,15,207.604,53.32,4.16,8.49,-3.64,7.65,4
207,16,207.646,36.41,-1.87,5.36,-1.76,5.79,4.02
207,17,207.688,35.58,-6.75,5.07,-1.84,5.88,4.04
207,18,207.729,38.7,-9.75,7.55,-1.82,5.88,4.07
207,19,207.771,16.63,-8.53,2.09,0.82,3.27,4.09
207,20,207.812,2.8,-15.29,0.12,3.39,0.71,4.1
207,21,207.854,-0.59,-27.57,-1.43,4.12,0.01,4.12
207,22,207.896,-0.81,-15.98,-0.99,4.09,0.06,4.15
207,23,207.938,-10.89,-19.26,-2.93,4.54,-0.37,4.17
207,24,207.979,-6.68,-11.48,-0.47,3.11,1.07,4.18
208,1,208.021,-5.14,-11.57,-0.83,4.26,-0.06,4.2
208,2,208.062,-8.11,-12.13,-1.06,5.14,-0.92,4.22
208,3,208.104,-12.92,-17.28,-2.58,3.2,1.03,4.23
208,4,208.146,-13.7,-6.87,-3.45,5.96,-1.73,4.23
208,5,208.188,-1.48,-7.36,-0.14,4.71,-0.47,4.23
208,6,208.229,12.88,-8.2,-0.47,1.56,2.68,4.24
208,7,208.271,45.83,11.01,9.11,-2.28,6.52,4.25
208,8,208.312,110.77,32.89,46.59,-8.6,12.87,4.27
208,9,208.354,155.15,45.38,78.08,-15.31,19.61,4.3
208,10,208.396,123.36,38.44,74.34,-15.19,19.54,4.35
208,11,208.438,215.44,68.34,93.54,-19.98,24.36,4.38
208,12,208.479,398.1,141.06,150.02,-21.34,25.8,4.46
208,13,208.521,411.29,113.03,233.75,-29.87,34.43,4.56
208,14,208.562,564.05,227.61,302.79,-22.93,27.59,4.66
208,15,208.604,488.46,156.65,312.03,-20.56,25.32,4.76
208,16,208.646,380.51,90.73,110.36,-11,15.82,4.82
208,17,208.688,260.72,58.02,140.29,-13.72,18.57,4.85
208,18,208.729,138.19,20.68,75.31,-7.12,11.98,4.86
208,19,208.771,22.86,-3.44,39.29,-4.15,9,4.85
208,20,208.812,-55.3,-1.14,3.46,2.5,2.33,4.83
208,21,208.854,-78.75,-1.51,-0.85,4.78,0,4.78
208,22,208.896,-79.31,-15.28,-2.39,4.74,0,4.74
208,23,208.938,-79.58,-34.24,-6.59,4.69,0,4.69
208,24,208.979,-78.92,-22.26,-2.81,4.67,0,4.67
209,1,209.021,-77.9,-16.57,0.25,4.65,0,4.65
209,2,209.062,-73.62,-1.28,0.3,4.62,0,4.62
209,3,209.104,-69.91,-0.75,0.05,4.58,0,4.58
209,4,209.146,-69.66,-1.82,-1.19,4.53,0,4.53
209,5,209.188,-68.72,-0.04,0,2.13,2.37,4.5
209,6,209.229,-14.39,-0.42,0.33,-4.22,8.7,4.48
209,7,209.271,100.94,18.98,27.76,-12.15,16.64,4.49
209,8,209.312,237.22,82.78,95.23,-10.2,14.73,4.52
209,9,209.354,373.48,137.09,185.02,-24.83,29.4,4.57
209,10,209.396,488.99,173.33,243.9,-22.1,26.75,4.65
209,11,209.438,563.86,182.47,265.28,-19.8,24.54,4.74
209,12,209.479,597.74,179.65,311.12,-21.06,25.91,4.86
209,13,209.521,566.32,162.07,267.55,-18.27,23.25,4.98
209,14,209.562,559.12,166.95,351.19,-17.89,22.99,5.1
209,15,209.604,481.73,147.08,288.91,-16.52,21.71,5.18
209,16,209.646,378.66,101.33,270.74,-14.36,19.59,5.22
209,17,209.688,260.82,38.56,165.53,-8.3,13.54,5.24
209,18,209.729,134.64,-11,122.28,-6.42,11.66,5.23
209,19,209.771,13.2,-30.58,57.07,-3.97,9.18,5.21
209,20,209.812,-70.05,-44.9,32.68,2.1,3.08,5.18
209,21,209.854,-89.67,-49.3,10.85,5.13,0,5.13
209,22,209.896,-90.66,-44.42,12.41,5.08,0,5.08
209,23,209.938,-87.63,-22.21,2.05,5.03,0,5.03
209,24,209.979,-83.64,-8.45,-0.1,4.98,0,4.98
210,1,210.021,-79.37,-0.51,-0.12,4.93,0,4.93
210,2,210.062,-74.15,1.4,0.01,4.89,0,4.89
210,3,210.104,-71.77,0.14,-0.04,4.82,0,4.82
210,4,210.146,-72.35,0.12,-0.11,4.78,0,4.78
210,5,210.188,-70.75,-4.39,0.18,2.16,2.58,4.74
210,6,210.229,-11.12,-4.57,8.56,-2.8,7.52,4.72
210,7,210.271,108.78,10.75,51.36,-7.46,12.2,4.74
210,8,210.312,244,34.4,98.3,-13.07,17.83,4.76
210,9,210.354,375.3,99.47,172.12,-15.28,20.09,4.81
210,10,210.396,482.42,140.59,220.49,-14.72,19.62,4.9
210,11,210.438,557.23,154.26,250.11,-19.99,25,5.01
210,12,210.479,594.36,156.36,314.17,-21.14,26.29,5.15
210,13,210.521,569.83,148.35,294.96,-12.3,17.57,5.28
210,14,210.562,536.96,132.24,305.08,-16.59,22,5.41
210,15,210.604,475.83,-9999,-9999,-18.6,24.11,5.51
210,16,210.646,372.9,55.78,211.07,-6.97,12.54,5.57
210,17,210.688,253.71,22.41,185.14,-8.38,13.96,5.58
210,18,210.729,136.19,-10.2,101.94,-7.06,12.64,5.58
210,19,210.771,23.52,-29.77,70.3,-2.51,8.08,5.57
210,20,210.812,-52.84,-36.01,31.98,2.76,2.78,5.54
210,21,210.854,-66.49,-54.46,18.92,5.51,0,5.51
210,22,210.896,-52.05,-31.44,12.02,5.47,0,5.47
210,23,210.938,-67.99,-21.73,7.14,5.43,0,5.43
210,24,210.979,-68.59,-6.95,1.76,5.38,0,5.38
211,1,211.021,-72.23,-10.82,1.23,5.32,0,5.32
211,2,211.062,-72.9,-22.2,4.07,5.28,0,5.28
211,3,211.104,-69.46,-6.51,0.63,5.26,0,5.26
211,4,211.146,-67.3,-0.69,0.09,5.22,0,5.22
211,5,211.188,-63.06,-0.49,0.23,2.33,2.85,5.18
211,6,211.229,-20.08,-4.72,6.36,-2.4,7.55,5.15
211,7,211.271,86.27,-1.91,45.25,-7.82,12.95,5.13
211,8,211.312,216.84,46.33,96.03,-14.6,19.75,5.15
211,9,211.354,332.82,88.72,156.58,-16.89,22.07,5.19
211,10,211.396,445.21,104.74,200.02,-17.14,22.4,5.25
211,11,211.438,481.85,117.51,249.6,-26.07,31.41,5.35
211,12,211.479,422.55,70.74,248.91,-24.4,29.87,5.47
211,13,211.521,101.61,-26.71,87.45,-8.43,13.95,5.53
211,14,211.562,101.75,-36.9,99.39,-10.77,16.29,5.52
211,15,211.604,296.05,-8.8,174.86,-21.67,27.21,5.54
211,16,211.646,270,-18.5,240.07,-13.32,18.93,5.61
211,17,211.688,196.75,-33.23,243.62,-15.56,21.21,5.65
211,18,211.729,47.62,-42.74,93.96,-5.94,11.57,5.62
211,19,211.771,24.82,-22.25,56.6,-3.92,9.5,5.58
211,20,211.812,-44.03,-52.13,34.71,4.76,0.78,5.54
211,21,211.854,-72.81,-56.14,17.06,5.5,0,5.5
211,22,211.896,-79.75,-42.47,11.65,5.44,0,5.44
211,23,211.938,-78.22,-18.64,5.06,5.39,0,5.39
211,24,211.979,-78.07,-29.08,6.96,5.34,0,5.34
